"SAMPLEID","STATIONID","COLLDATE","LAT","LONG","Elevation","BFIWs","SWs","KffactWs","PrecipWs","TmaxWs","TmeanWs","RckDepWs","INDEX_REGION","INDEX_NAME","ni_total","pt_H_WDEQ_34","WA_Salinity_USGS","nt_Diatas_TN_2","pt_T_WDEQ_12","pt_T_WDEQ_56","pt_O_WDEQ_4","BC_12.pa","pt_H_WDEQ_34_RFadj","pt_T_WDEQ_56_RFadj","nt_Diatas_TN_2_RFadj","pt_T_WDEQ_12_RFadj","WA_Salinity_USGS_std","pt_O_WDEQ_4_std","pt_H_WDEQ_34_RFadj_std","pt_T_WDEQ_56_RFadj_std","pt_T_WDEQ_12_RFadj_std","nt_Diatas_TN_2_RFadj_std","BC_12.pa_std","Index_Score"
"300","WB0332","2009-09-22",42.8467833,-108.7985898,5611,64.78843727,0.490886822,0.30039696,524.1936233,10.52829069,3.540305164,104.2129934,"Statewide","WY_DiatomIBI_2022",605,21.8181818181818,1.89752066115702,5,9.09090909090909,49.0909090909091,9.09090909090909,0.0925619834710744,14.0482300477495,41.3209573204768,-2.76995177043233,1.32095732047676,27.797794152614,42.1975662075568,9.00354680339881,0,72.1719858617651,17.9788341476357,10.2542666012362,25.6291419677438
"301","MRW4","2009-10-07",43.3661111,-109.9805556,7811,64.15848121,0.135519767,0.135577148,818.9963879,5.831124719,-0.637849506,143.3844641,"Statewide","WY_DiatomIBI_2022",603,10.8695652173913,1.62520729684909,12,13.0434782608696,28.2608695652174,6.52173913043478,0.4212271973466,-2.25008082145745,15.1412235263686,-1.11964603884876,-0.0761677779791938,52.768305738219,58.5330366271603,87.9151514893822,10.5991366412578,60.0784459331697,44.0966035134487,65.5415498375632,54.2188899686001
"302","MRW0174","2009-10-13",42.9344321,-111.0159674,5855,79.34400741,0.64677717,0.227128009,740.9340692,10.59527305,3.541442198,128.9108132,"Statewide","WY_DiatomIBI_2022",605,17.3913043478261,0.976859504132231,4,4.34782608695652,39.1304347826087,4.34782608695652,0.543801652892562,10.3892100378661,32.1283404726487,-3.00209430995999,-2.65426822300347,100,72.3553577514402,26.7194403628687,0,37.7623622078917,14.3049419764198,86.16073420879,48.1861195010586
"303","MRW25","2009-10-14",42.525,-110.8819444,7001,75.86073122,1.486413251,0.235006454,926.5721014,8.739758909,2.508137372,120.4336213,"Statewide","WY_DiatomIBI_2022",603,19.5121951219512,1.55389718076285,5,4.8780487804878,46.3414634146341,9.75609756097561,0.203980099502488,12.5448924157428,39.3741607084257,-1.96730270620842,-2.08925392572062,59.3072799983607,37.9681198324999,16.2822633451607,0,42.6531361063557,30.681573246148,28.9967579834232,30.8413043588497
"304","SR0059","2009-06-29",41.263834,-105.3196521,7750,55.49281171,0.030499266,0.240750819,515.3811112,11.79977271,5.207370714,59.44616236,"Statewide","WY_DiatomIBI_2022",602,18.9655172413793,1.83388704318937,6,12.0689655172414,32.7586206896552,5.17241379310345,0.169435215946844,10.2851464803793,24.0782499286551,-2.68037076100004,3.38859475624134,33.6328511235913,67.1124083594719,27.2232853549367,0,90.0694926168237,19.396544877916,23.18569955413,37.2314688409814
"305","SR0060","2009-07-20",41.5932825,-106.209321,7700,53.04393441,0.046850954,0.271782078,888.6405834,7.721056012,1.282994031,113.4177198,"Statewide","WY_DiatomIBI_2022",600,10.4166666666667,1.20666666666667,9,10.4166666666667,33.3333333333333,6.25,0.445,-1.46985816276147,21.4468085039052,-2.88652482942814,-1.46985816276147,91.1475225701855,60.2608267676953,84.1375439505305,0,48.0146369477819,16.1339467362599,69.5405543507624,52.7478616176022
"306","WB0314","2009-07-21",41.721387,-106.0227943,6920,51.75291302,0.223887787,0.285067414,698.8701635,9.533739336,2.816026029,124.565417,"Statewide","WY_DiatomIBI_2022",604,21.4285714285714,1.76324503311258,4,2.38095238095238,45.2380952380952,9.52380952380952,0.513245033112583,14.6474359748133,38.4569597843372,-2.78113545375809,-4.40018307280571,40.1105615934237,39.4450693602976,6.10236878431361,0,22.6496919313749,17.8018409662072,81.0205720583767,29.5900149562848
"307","WB0315","2009-07-22",41.7969363,-105.9274213,6740,50.37591719,0.475175777,0.28840119,531.56,11.05819082,4.060189079,126.3593327,"Statewide","WY_DiatomIBI_2022",600,30.6122448979592,1.88666666666667,6,2.04081632653061,44.8979591836735,10.2040816326531,0.103333333333333,25.5426689480255,39.8283832337398,0.9304240500663,-3.02875962340309,28.7930805788251,35.1197171717474,0,0,34.5207579244574,76.5410510732697,12.0661975435166,26.7201148988309
"308","WB0316","2009-07-23",41.9010935,-105.9594321,6640,50.31837903,0.672349584,0.2854958,442.066954,11.74883245,4.600179753,120.3560138,"Statewide","WY_DiatomIBI_2022",607,36.734693877551,2.32454695222405,5,0,46.9387755102041,12.2448979591837,0.0906095551894563,31.3554645701012,41.5595462027543,-0.379229307449803,-5.3792293074498,0,22.1436606060969,0,0,14.1750501518417,55.8144525490398,9.92583374358272,14.5798567215087
"309","WB0317","2009-07-24",41.9264814,-106.0517951,6580,50.29079127,0.689186092,0.285875087,438.5686848,11.79626414,4.632361397,119.7881246,"Statewide","WY_DiatomIBI_2022",605,35.5932203389831,2.32727272727273,4,1.69491525423729,52.5423728813559,11.864406779661,0.0495867768595041,30.2550494402244,47.2042019825973,-1.33817089875867,-3.64325564452138,0,24.5629253895232,0,0,29.2016693363489,40.6382249944896,3.0250792100406,13.9182712757718
"310","WB0318","2009-08-12",42.3152096,-107.0528682,6085,52.82714399,0.084127734,0.252676579,342.053607,12.713635,6.157891142,112.0578842,"Statewide","WY_DiatomIBI_2022",603,32.1428571428571,2.04477611940298,5,3.57142857142857,51.7857142857143,12.5,0.0414593698175788,24.3029185411987,43.9457756840558,-2.83993860165846,-4.26851003022989,14.2948060215715,20.5216535353905,0,0,23.7894561512505,16.8712212480221,1.65790606200546,11.0192918597486
"311","SR0061","2009-08-13",41.343857,-106.4699854,8800,56,0.153658438,0.264835522,932.5735941,8.442234943,1.977993432,116.4717501,"Statewide","WY_DiatomIBI_2022",602,10.2040816326531,1.17940199335548,7,16.3265306122449,30.6122448979592,6.12244897959184,0.559800664451827,-3.97601179050911,16.432151474797,-7.18009342316217,2.14643718908273,93.6476306442968,61.0718303030484,96.271599187433,5.82170595657855,79.3173544205796,0,88.8520500105084,60.7117386460635
"312","WB0324","2009-08-25",41.3740828,-105.5897791,7120,56.62904597,0.14431266,0.263078863,465.0327301,11.06766372,3.902337601,115.2075057,"Statewide","WY_DiatomIBI_2022",606,25.5813953488372,1.94224422442244,3,0,60.4651162790698,13.953488372093,0.0891089108910891,21.2113498301031,56.0950707603356,-1.37004551873413,-4.37004551873413,23.6967458713193,11.2799853418313,0,0,22.9105631403437,40.1337766627594,9.67339891671896,15.3849242761389
"313","WB0323","2009-08-26",41.3378208,-105.5961024,7125,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",603,23.5294117647059,1.83250414593698,8,1.96078431372549,49.0196078431373,7.84313725490196,0.127694859038143,19.1170995438807,44.6072956223121,3.5876877791748,-2.45152790709971,33.759659633156,50.1312335908333,0,0,39.517286021248,100,16.1642356529618,34.2246306997427
"314","WB0322","2009-08-27",41.3091453,-105.6054093,7130,56.75379731,0.145265598,0.262717519,469.8502945,11.01543047,3.852500884,115.2194738,"Statewide","WY_DiatomIBI_2022",600,25,1.71833333333333,8,0,56.25,9.375,0.258333333333333,20.5876877791748,51.8376877791748,3.5876877791748,-4.4123122208252,44.2288615619805,40.3912401515429,0,0,22.5447018084176,100,38.1399301438769,35.0435333808311
"315","WB0321","2009-08-28",41.2962008,-105.6118405,7135,56.98050426,0.150341441,0.262075893,478.1774945,10.91792402,3.752037448,115.4640098,"Statewide","WY_DiatomIBI_2022",600,14.5454545454545,1.335,6,5.45454545454545,41.8181818181818,7.27272727272727,0.446666666666667,10.1039417238357,37.376668996563,1.55848717838117,1.01303263292662,79.3796499394631,53.7580529660454,28.1006252357584,0,69.5065842395314,86.4807898856402,69.8209170668953,55.2923741904763
"316","SR0062","2009-09-02",41.9330929,-105.3708433,6200,54.14974556,0.186075595,0.270532689,431.2333932,11.43128829,4.294631007,120.1744472,"Statewide","WY_DiatomIBI_2022",600,17.7777777777778,2.1075,5,2.22222222222222,51.1111111111111,8.88888888888889,0.185,12.9793537158771,46.3126870492104,0.201575938099301,-2.57620183967848,8.54316988310149,43.4820647362777,14.1787301236703,0,38.4381062231307,65.0062872251213,25.803970634029,27.9217612607615
"317","SR0063","2009-09-03",42.163609,-105.4798305,6480,52.64470048,0.240100686,0.265176097,423.6806228,11.5085634,4.580700205,103.1188856,"Statewide","WY_DiatomIBI_2022",600,17.3913043478261,1.80666666666667,5,2.17391304347826,47.8260869565217,6.52173913043478,0.238333333333333,14.5056002728904,44.940382881586,2.11429592506427,-0.711791031457471,36.1288972836911,58.5330366271603,6.78909533716466,0,54.5764796425502,95.2770295032784,34.775577550282,40.8685879920181
"318","SRI2","2009-09-14",41.6130556,-106.3094444,7655,52.10569893,2.187491236,0.267117651,610.7712509,10.28582986,3.558734306,120.2002324,"Statewide","WY_DiatomIBI_2022",600,16.2790697674419,2.08333333333333,6,9.30232558139535,41.8604651162791,4.65116279069767,0.11,8.88853820006463,34.4699335489018,-1.39053156737724,1.91179401401811,10.7591978460297,70.4266617806104,33.9852499168952,0,77.2862788857171,39.8095640738811,13.1876484080483,35.0649429873117
"319","SR3","2009-09-15",41.5767389,-106.2297361,7835,53.15954092,0.047246586,0.272090047,904.3113316,7.590633441,1.161645086,113.4244762,"Statewide","WY_DiatomIBI_2022",600,12.5,0.96,8,16.6666666666667,33.3333333333333,8.33333333333333,0.675,-3.45370402524306,17.3796293080903,-7.95370402524306,0.71296264142361,100,47.0144356902604,93.7427393425171,2.31530602206678,66.909173007262,0,100,58.568807723158
"320","SR2","2009-09-16",41.3291667,-106.1613889,8586,54.15383323,0.027538384,0.255812987,845.7904903,7.415326719,0.951972452,118.7317717,"Statewide","WY_DiatomIBI_2022",600,15.5555555555556,1.88666666666667,7,8.88888888888889,35.5555555555556,2.22222222222222,0.296666666666667,5.12515876312962,25.1251587631296,-3.43039679242594,-1.54150790353705,28.7930805788251,85.8705161840694,52.2064209814292,0,47.39443550562,7.5266188804218,44.5882726149337,38.0541921064713
"321","WB0325","2009-09-17",41.7209614,-106.2562267,6890,52.81680513,0.576849818,0.28066683,555.6704071,10.89382722,3.993217708,110.0862846,"Statewide","WY_DiatomIBI_2022",600,24.3243243243243,1.56333333333333,5,5.40540540540541,45.9459459459459,10.8108108108108,0.455,19.4112569709884,41.03287859261,0.0869326466640681,0.492338052069473,58.4420064276583,31.2619706252026,0,0,64.9994426019226,63.1919403512423,71.2227306475598,41.3025843790837
"322","SR0059","2009-09-21",41.263834,-105.3196521,7750,55.49281171,0.030499266,0.240750819,515.3811112,11.79977271,5.207370714,59.44616236,"Statewide","WY_DiatomIBI_2022",600,13.8888888888889,1.83166666666667,4,5.55555555555556,41.6666666666667,5.55555555555556,0.12,5.20851812788885,32.9862959056666,-4.68037076100004,-3.12481520544448,33.8364545634204,64.6762904601736,51.8028195719615,0,33.6892990822493,0,14.8698247048457,28.4106697689501
"323","SR0064","2009-09-28",42.4906406,-105.8095211,7720,50,0.031985975,0.22,683.0947464,9.055099391,2.753908378,50,"Statewide","WY_DiatomIBI_2022",600,11.1111111111111,1.85666666666667,7,6.94444444444444,37.5,5.55555555555556,0.21,3.40710796958781,29.7959968584767,-0.704003141523305,-0.759558697078861,31.5440118431498,64.6762904601736,60.5247151984427,0,54.1630018715714,50.6745757783015,30.0094113760226,41.6560009325231
"324","SR0065","2009-09-29",42.530822,-105.7501611,7050,49.64558732,0.045287762,0.228153993,606.516904,11.02519489,4.575544629,69.01271272,"Statewide","WY_DiatomIBI_2022",600,16.9491525423729,1.67666666666667,7,11.864406779661,38.9830508474576,8.47457627118644,0.388333333333333,11.2781716487019,33.3120699537867,1.32901910632903,6.19342588599005,48.0495994290982,46.1163752782309,22.4153509527307,0,100,82.8492238866997,60.0082220022436,51.3483959355719
"325","SR0066","2009-09-30",42.5429183,-105.5241305,5360,48.54461047,0.094914121,0.239578064,551.6698421,11.58815675,5.04163015,79.551775,"Statewide","WY_DiatomIBI_2022",600,20.8333333333333,1.705,5,6.25,45.8333333333333,8.33333333333333,0.145,14.2067548709617,39.2067548709617,-1.62657846237167,-0.376578462371667,45.4514976794582,47.0144356902604,8.23601645730207,0,57.4780856571342,36.0738815000436,19.0752654468393,30.4755974901483
"326","WB3","2009-10-15",41.2997194,-105.9941556,7504,54.50116913,0.164879056,0.262393928,631.3474663,9.39147005,2.517793575,125.9946217,"Statewide","WY_DiatomIBI_2022",600,15.625,1.05833333333333,5,3.125,43.75,9.375,0.73,11.9487750519081,40.0737750519081,1.3237750519081,-0.551224948091898,100,40.3912401515429,19.168487453835,0,55.9663425420899,82.7662313833796,100,56.8989002186925
"327","WB0328","2009-08-17",44.5239071,-109.085503,4818,66.57666008,0.138732805,0.243333991,664.5708348,8.134059536,1.968187414,112.0901702,"Statewide","WY_DiatomIBI_2022",600,17.2413793103448,2.00833333333333,5,3.44827586206897,55.1724137931034,24.1379310344828,0.0516666666666667,11.8362598244996,49.7672943072583,-0.405119485845185,-1.95684362377622,17.6365260068415,0,19.7132529339919,0,43.7992820565585,55.4047141016543,3.37495334339654,19.9898183489204
"328","WB0302","2009-08-17",44.529062,-109.083387,4822,66.52060407,0.164379248,0.244908868,652.9561347,8.300887143,2.115008197,111.6997948,"Statewide","WY_DiatomIBI_2022",600,17.9487179487179,1.82666666666667,6,5.12820512820513,53.8461538461538,12.8205128205128,0.125,12.6343886816005,48.5318245790364,0.68567073288254,-0.186124138912331,34.2949431074746,18.4837472157852,15.8489488741761,0,59.126661699376,72.6675804990693,15.7109128532444,30.8761134641608
"329","WB0303","2009-08-18",44.538117,-109.060205,4811,66.52358432,0.169464897,0.245261129,649.9410514,8.342428998,2.151306196,111.6987541,"Statewide","WY_DiatomIBI_2022",600,23.3333333333333,1.915,4,3.33333333333333,63.3333333333333,23.3333333333333,0.105,17.9945342488107,57.9945342488107,-1.33879908452263,-2.00546575118929,26.1949788291851,0,0,0,43.3784080489746,40.6282833148433,12.3465602596495,17.5068900646646
"330","WB0307","2009-08-18",44.5925053,-108.9478809,4573,66.46263168,0.220034204,0.249915885,610.8997844,8.899244366,2.624997781,110.8546641,"Statewide","WY_DiatomIBI_2022",600,17.5,1.67,6,2.5,57.5,17.5,0.166666666666667,12.4772058841243,52.4772058841243,0.97720588412432,-2.52279411587568,48.660917487837,0,16.6099815282599,0,38.9004044389585,77.2814212538087,22.7199807565671,29.1675293522045
"331","WB0309","2009-08-18",44.6402046,-108.9402083,4534,66.47747188,0.219819999,0.250223062,607.515054,8.9496826,2.666944722,111.0224926,"Statewide","WY_DiatomIBI_2022",600,14.2857142857143,1.57,3,2.85714285714286,62.8571428571429,20,0.07,9.33309429224874,57.9045228636773,-1.95261999346555,-2.09547713632269,57.8306883689194,0,31.8328406955533,0,42.5992678836866,30.9139421325572,6.45894322085851,24.233668900225
"332","WB0311","2009-08-18",44.6764249,-108.9129976,4460,66.52251144,0.219419954,0.250817121,600.5990723,9.050443801,2.750621722,111.3797426,"Statewide","WY_DiatomIBI_2022",600,20.5882352941176,1.98,5,2.94117647058824,64.7058823529412,14.7058823529412,0.0583333333333333,15.7194345798798,59.8370816387033,0.131199285762151,-1.92762424364961,20.2346277564816,6.49606298281241,0.912068339943293,0,44.0522055353797,63.8925050093157,4.49640420792816,20.0119819759801
"333","MRC11","2009-09-01",44.7460083,-107.6948083,8560,68.22332783,0.102982767,0.278862097,855.6745103,5.401786317,0.052397061,70.88678778,"Statewide","WY_DiatomIBI_2022",600,0,1.94333333333333,7,4,32,12,0.561666666666667,-12.0555580426115,19.9444419573885,-5.05555804261147,-8.05555804261147,23.5968770795451,23.7007873939749,100,0,0,0,89.1659444800658,33.780515564798
"334","MRC22","2009-09-03",44.7555028,-107.6330944,8210,68.75617244,0.09579163,0.29,827.4203066,6.431992634,0.694065492,71.75,"Statewide","WY_DiatomIBI_2022",600,17.6470588235294,0.626666666666667,6,11.7647058823529,23.5294117647059,5.88235294117647,0.951666666666667,6.33815774661728,12.2205106877937,-5.30890107691214,0.455804805440806,100,62.598425193125,46.3334383737453,21.4080304707947,64.6832101633863,0,100,56.4318720287216
"335","MRW0168","2009-09-08",44.854393,-109.620124,6355,69.89869795,0.026981773,0.2559252,775.3942795,7.323072131,1.122251983,102.9165279,"Statewide","WY_DiatomIBI_2022",600,18.9189189189189,1.37333333333333,7,5.40540540540541,51.3513513513514,8.10810810810811,0.206666666666667,11.8525145851628,44.2849470175952,-0.0664043337561333,-1.66099892835073,75.8645711017148,48.446477968902,19.6345521865336,0,46.3601190501429,60.7652264319844,29.4486859437568,40.0742332404335
"336","MRW61","2009-09-09",44.1275,-109.6438889,6580,66.47383892,0.030045309,0.205347093,840.745409,5.782487099,0.179650984,116.0355651,"Statewide","WY_DiatomIBI_2022",602,18.1818181818182,1.38372093023256,9,6.81818181818182,43.1818181818182,13.6363636363636,0.473421926910299,9.13182372478991,34.1318237247899,-0.0499944570282782,-2.23181263884646,74.9120522660055,13.2963493113351,32.8073333028972,0,41.4191453268172,61.0249294479148,74.3216235265438,42.5402047402162
"337","MRW60","2009-09-10",44.1605556,-109.6208333,6480,66.80685295,0.031050777,0.199851031,833.2582877,5.610445826,0.140880598,114.7190257,"Statewide","WY_DiatomIBI_2022",602,12.9032258064516,1.33388704318937,10,9.67741935483871,32.258064516129,6.45161290322581,0.327242524916944,3.10360489780054,22.458443607478,0.200379091348927,-0.122201553812364,79.4817055290034,58.97891795375,61.9941873795819,0,59.6799767433186,64.9873459060709,49.7316710152191,53.5505435038491
"338","MRWI27","2009-09-10",44.2072222,-109.5552778,6200,65.83255555,0.031017791,0.192748635,797.1984431,6.117044219,0.233662874,110.6674698,"Statewide","WY_DiatomIBI_2022",600,15.9090909090909,1.35833333333333,9,9.09090909090909,45.4545454545455,9.09090909090909,0.62,5.70974961607574,35.2552041615303,-1.19934129301517,-1.10843220210608,77.2400367338772,42.1975662075568,49.3760048321163,0,51.1431465502845,42.835344930852,98.9786395447175,51.6815341142006
"339","MRE18","2009-09-15",44.6074667,-104.3907306,4590,69,0.378458356,0.3,625.3389023,13.14365639,6.540874683,135.46,"Statewide","WY_DiatomIBI_2022",600,15.1515151515152,1.44833333333333,9,9.09090909090909,42.4242424242424,4.54545454545455,0.441666666666667,7.36771742693645,34.6404446996637,1.2162022754213,1.30711136633039,68.987242940903,71.0987831037784,41.3486146612788,0,72.0521350341594,81.0637826112807,68.9798289184966,57.6471981814138
"340","WB0327","2009-09-17",43.685289,-106.698133,4690,67.47618726,0.788557879,0.270924259,419.1264591,11.00965705,5.141520228,75.84072918,"Statewide","WY_DiatomIBI_2022",600,29.5454545454545,1.48,5,2.27272727272727,61.3636363636364,11.3636363636364,0.4,24.8294381294032,56.647619947585,0.283983583948638,-2.44328914332409,66.0834821618936,27.7469577594459,0,0,39.5886009083636,66.3104721692087,61.9707610151739,37.3857534305837
"341","NGP3","2009-09-21",44.7527778,-104.4905556,3640,59.52643453,0.973182064,0.294761073,403.3156822,14.34286312,7.029021038,105.2008912,"Statewide","WY_DiatomIBI_2022",600,22.9166666666667,1.38666666666667,4,10.4166666666667,41.6666666666667,6.25,0.366666666666667,14.5712212568338,33.3212212568338,-4.34544540983287,2.07122125683379,74.6419349842372,60.2608267676953,6.47137792548898,0,78.6662839610164,0,56.3635066925158,39.4862757615648
"342","MRE0026","2009-09-22",44.76413,-104.502266,3550,59.52643453,0.973182064,0.294761073,403.3156822,14.34286312,7.029021038,105.2008912,"Statewide","WY_DiatomIBI_2022",602,22.8070175438597,1.62790697674419,5,7.01754385964912,35.0877192982456,5.26315789473684,0.340531561461794,14.6207874534142,26.9014892078002,-3.18623009044541,-1.16868623079629,52.5207512773159,66.5354330675329,6.23139304964924,0,50.62158659647,11.3908056714471,51.9671212435214,34.1810129865624
"343","MRC24","2009-10-15",44.846625,-107.3306833,4120,65.70630017,0.088220298,0.251454948,701.1051135,7.408912695,1.58031856,82.27952561,"Statewide","WY_DiatomIBI_2022",600,12.5,1.24833333333333,8,6.25,33.3333333333333,6.25,0.476666666666667,7.44526845665263,28.278601789986,2.94526845665263,1.19526845665263,87.3267847030678,60.2608267676953,40.9731354935868,0,71.0840208005714,100,74.8674459572876,62.073173388887
"344","WB0326","2009-10-22",44.730025,-108.583858,4070,67.56916301,0.204293646,0.332124394,194.2079292,15.01332944,7.461594326,100.1242928,"Statewide","WY_DiatomIBI_2022",600,14.2857142857143,2.145,2,7.14285714285714,50,7.14285714285714,0.143333333333333,8.08450877782463,43.7987944921103,-4.20120550788965,0.941651634967489,5.10450580269558,54.5838020202232,37.878122769356,0,68.8887090400122,0,18.7949027307064,26.4642917661419
"345","MRW0186","2010-07-13",43.8146833,-108.977775,7829,56,0.06020504,0.298333333,512.609117,8.343899889,2.062164408,104.3635423,"Statewide","WY_DiatomIBI_2022",600,13.8888888888889,1.92,5,11.1111111111111,52.7777777777778,5.55555555555556,0.238333333333333,3.69886257942279,42.5877514683117,-5.1900263094661,0.921084801645012,25.736490285131,64.6762904601736,59.1121255981234,0,68.7106821616281,0,34.775577550282,36.1444522936197
"346","WB0358","2010-07-20",42.5723139,-108.4150361,6275,63.43417794,0.224741642,0.287607237,374.2582694,11.56980786,4.666622596,118.8969139,"Statewide","WY_DiatomIBI_2022",600,24.2424242424242,1.86833333333333,5,6.06060606060606,51.5151515151515,9.09090909090909,0.555,18.1656581738686,45.4383854465959,-1.07676606855564,-0.0161600079495789,30.4742052403569,42.1975662075568,0,0,60.5978742675981,44.7752227250865,88.0444936155342,38.0127660080189
"347","WB0368","2010-07-27",44.1051444,-109.1872556,6841,60.39523039,0.083445593,0.246075324,588.7885961,6.196215788,0.209575904,102.6907665,"Statewide","WY_DiatomIBI_2022",600,20,1.78166666666667,6,10,45,0,0.94,10.5866203324037,35.5866203324037,-3.4133796675963,0.586620332403701,38.4213400039617,100,25.7636380562059,0,65.8155517127253,7.7959322161655,100,48.2566374270083
"348","WB0370","2010-07-28",44.2242722,-109.1555139,7816,63,0.126738221,0.29563957,543.8436907,8.23840986,2.156528464,108.8103666,"Statewide","WY_DiatomIBI_2022",600,18,1.875,8,10,40,8,0.145,8.86776709729595,30.8677670972959,-1.13223290270405,0.867767097295946,29.8628871816181,49.13385826265,34.0858174581409,0,68.2491631558075,43.8974035707229,19.0752654468393,34.9006278679684
"349","WB0369","2010-07-29",44.1571694,-109.0801167,6552,63,0.187042706,0.28629537,510.2100028,9.246890814,2.742745475,115.8167879,"Statewide","WY_DiatomIBI_2022",600,31.25,1.95,7,8.33333333333333,56.25,10.4166666666667,0.131666666666667,24.7125839474811,49.7125839474811,0.462583947481151,1.79591728081448,22.9855590208063,33.7680446128255,0,0,76.2832478032879,69.1370048619823,16.832363717776,31.2866028595254
"350","WB0366","2010-08-03",44.0129861,-107.9924611,4061,46.23750473,0.250425758,0.273701088,230.563367,15.08616166,7.304163495,100.5152682,"Statewide","WY_DiatomIBI_2022",600,35.8974358974359,1.77833333333333,4,7.69230769230769,53.8461538461538,15.3846153846154,0.0166666666666667,29.2657913120816,47.2145092607996,-2.63164458535426,1.06066310695343,38.7269990333311,2.1804966589422,0,0,69.9188744776051,20.1676862447787,0,18.7134366306653
"351","WB0359","2010-08-10",42.5794472,-108.5676361,6581,63.1786092,0.567115712,0.324779406,380.2729753,11.73693363,4.415342021,98.52659628,"Statewide","WY_DiatomIBI_2022",600,17.7777777777778,1.84,4,13.3333333333333,51.1111111111111,8.88888888888889,0.0466666666666667,11.6278714540875,44.9612047874208,-2.14990632369027,7.18342700964306,33.0723069899969,43.4820647362777,20.7222078397538,0,100,27.7916849815186,2.53386519499782,32.5145899632207
"352","WB0361","2010-08-11",42.7857861,-108.7795806,5721,64.5467225,0.535056243,0.336527621,360.5656959,12.57742932,5.154880838,100.4062574,"Statewide","WY_DiatomIBI_2022",600,15.3846153846154,1.77833333333333,6,10.2564102564103,46.1538461538462,7.69230769230769,0.128333333333333,8.50119643756534,39.2704272067961,-0.88341894705004,3.37299130936022,38.7269990333311,51.0902483294711,35.8606442621132,0,89.9344289005615,47.8351378852801,16.2716382855102,39.9598709566096
"353","MRW0180","2010-08-18",43.688575,-109.8142722,7397,67.56255483,0.089706385,0.197454093,796.0331188,7.077592528,0.509530154,90.90608832,"Statewide","WY_DiatomIBI_2022",600,10.5263157894737,0.928333333333333,5,15.7894736842105,42.1052631578947,5.26315789473684,0.515,1.50240940423337,33.0813567726544,-4.02390638524031,6.76556729897021,100,66.5354330675329,69.7467027676688,0,100,0,81.3157884283444,59.6568463233637
"354","WB0371","2010-08-24",44.4714056,-108.0609472,3822,59.93988777,0.22514361,0.273243906,429.5443861,10.37959048,3.555611757,111.5613528,"Statewide","WY_DiatomIBI_2022",600,20.4545454545455,2.08833333333333,8,9.09090909090909,52.2727272727273,4.54545454545455,0.335,13.7541821507646,45.5723639689464,1.29963669621913,2.39054578712822,10.3007093019756,71.0987831037784,10.4272398223765,0,81.4303628266552,82.3842173149018,51.0366150859906,43.8111324936683
"355","WB0363","2010-08-31",43.9053389,-108.45945,4968,53.67172301,0.582810823,0.301783321,337.2601491,13.23956799,5.967028258,109.5998355,"Statewide","WY_DiatomIBI_2022",600,34.2105263157895,2.01333333333333,5,5.26315789473684,65.7894736842105,15.7894736842105,0.105,26.9577120965183,58.5366594649393,-2.25281421927121,-1.98965632453436,17.1780374627874,0,0,0,43.5152547298558,26.1630627018607,12.3465602596495,14.1718450220219
"356","WB0365","2010-09-01",44.0174361,-108.5599806,5208,56.78208825,0.711865546,0.298871924,359.0731794,12.70394708,5.469802133,93.03001555,"Statewide","WY_DiatomIBI_2022",600,34.7826086956522,1.535,5,6.52173913043478,47.8260869565217,10.8695652173913,0.495,27.3105887356426,40.3540669965122,-2.47201996000957,-0.95028082957479,61.0401081772983,30.8883943786005,0,0,52.5121076695021,22.6939085501793,77.9514358347496,35.0122792300471
"357","WB0364","2010-09-02",43.9948361,-108.7041444,5582,57.03541005,0.779077336,0.299388774,401.2467676,11.93758823,4.920339516,90.16194736,"Statewide","WY_DiatomIBI_2022",600,33.3333333333333,1.71333333333333,5,4.16666666666667,58.3333333333333,4.16666666666667,0.715,26.4929160768946,51.4929160768946,-1.84041725643874,-2.67375058977207,44.6873501060346,73.5072178451302,0,0,37.5937224914626,32.6896647467345,100,41.2111364556231
"358","MRW0182","2010-09-08",43.5585528,-109.81135,8279,67.24543021,0.121093871,0.210844686,631.6892393,7.252483408,0.666020428,112.4850966,"Statewide","WY_DiatomIBI_2022",600,22.4489795918367,1.74833333333333,7,8.16326530612245,48.9795918367347,6.12244897959184,0.226666666666667,12.8377475098196,39.3683597547175,-2.61123208201714,-1.4479667758947,41.4779302976558,61.0718303030484,14.8643455253622,0,48.2041291854192,20.4907349042692,32.8130385373517,31.2745726790152
"359","WB0357","2010-09-14",43.5045667,-109.4680861,6593,62.07540108,0.075831185,0.203667134,590.861281,7.377648271,0.849994794,87.23227062,"Statewide","WY_DiatomIBI_2022",600,16.1290322580645,1.535,6,9.67741935483871,48.3870967741936,3.2258064516129,0.248333333333333,7.77417983969964,40.0322443558287,-2.35485241836487,1.32256693647384,61.0401081772983,79.489458976875,39.3806437780948,0,72.185918726726,24.5482042550722,36.4577538470795,44.7288696801637
