"SAMPLEID","StationCode","SiteDate","PerSampID","RepNum","sampletotals","BC_1.pa","BC_2.pa","BC_3.pa","BC_4.pa","BC_5.pa","TROPHIC_1.pa","TROPHIC_2.pa","TROPHIC_3.pa","TROPHIC_4.pa","TROPHIC_5.pa","TROPHIC_6.pa","TROPHIC_7.pa","SAP_1.pa","SAP_2.pa","SAP_3.pa","SAP_4.pa","SAP_5.pa","PT_1.pa","PT_2.pa","PT_3.pa","PT_4.pa","PT_5.pa","O_1.pa","O_2.pa","O_3.pa","O_4.pa","O_5.pa","SALINITY_1.pa","SALINITY_2.pa","SALINITY_3.pa","SALINITY_4.pa","Bahls_1.pa","Bahls_2.pa","Bahls_3.pa","LOW_P.pa","HIGH_P.pa","LOW_N.pa","HIGH_N.pa","BENTHIC_HABIT.pa","SESTONIC_HABIT.pa","N_FIXER.pa","NON_N_FIXER.pa","NON_MOTILE.pa","WEAKLY_MOTILE.pa","SLIGHTLY_MOTILE.pa","MODERATELY_MOTILE.pa","HIGHLY_MOTILE.pa","VERY_SMALL.pa","SMALL.pa","MEDIUM.pa","BIG.pa","VERY_BIG.pa","ACHNANTHIDIUM.pa","ACHNANTHIDIAE.pa","BACILLARIACEAE.pa","NAVICULA.pa","STALKED.pa","ADNATE.pa","HIGHLY_MOTILE.1.pa","ARAPHID.pa","CENTRIC.pa"
"1049_0","WHP0055","WHP0055_2016_7_27",1049,0,1,0.0532445923460899,0.307820299500832,0.474209650582363,0.108153078202995,0.0532445923460899,0.00998336106489185,0.0599001663893511,0.064891846921797,0.173044925124792,0.222961730449251,0.00665557404326123,0.196339434276206,0.111480865224626,0.500831946755408,0.0798668885191348,0.0166389351081531,0.00665557404326123,0.0133111480865225,0.0415973377703827,0.00831946755407654,0.251247920133111,0.0831946755407654,0.519134775374376,0.0848585690515807,0.103161397670549,0.00831946755407654,0.00332778702163062,0.0565723793677205,0.675540765391015,0.043261231281198,0.00831946755407654,0.0232945091514143,0.101497504159734,0.32279534109817,0.274542429284526,0.18801996672213,0.331114808652246,0.209650582362729,0.991680532445923,0.00831946755407654,0.00998336106489185,0.990016638935108,0.29783693843594,0.0532445923460899,0.264559068219634,0.284525790349418,0.0998336106489185,0.410981697171381,0.349417637271215,0.168053244592346,0.00499168053244592,0,0.153078202995008,0.156405990016639,0.15973377703827,0.0399334442595674,0.15973377703827,0.207986688851913,0.311148086522463,0.289517470881864,0.00831946755407654
"1050_0","SR0088","SR0088_2016_7_28",1050,0,1,0.0644257703081232,0.338935574229692,0.341736694677871,0.184873949579832,0.061624649859944,0,0.00280112044817927,0.00840336134453781,0.0896358543417367,0.638655462184874,0.0336134453781513,0.0896358543417367,0.00280112044817927,0.565826330532213,0.123249299719888,0.0728291316526611,0.030812324929972,0.061624649859944,0.0392156862745098,0.00560224089635854,0.296918767507003,0.00560224089635854,0.0728291316526611,0.291316526610644,0.336134453781513,0.0280112044817927,0.0112044817927171,0.00280112044817927,0.854341736694678,0.0420168067226891,0,0.061624649859944,0.145658263305322,0.319327731092437,0.140056022408964,0.372549019607843,0.389355742296919,0.456582633053221,0.985994397759104,0.0112044817927171,0.299719887955182,0.697478991596639,0.030812324929972,0.215686274509804,0.151260504201681,0.512605042016807,0.0896358543417367,0.109243697478992,0.456582633053221,0.313725490196078,0.0840336134453781,0,0.0476190476190476,0.0980392156862745,0.0896358543417367,0.0700280112044818,0.11484593837535,0.338935574229692,0.470588235294118,0.0196078431372549,0.0112044817927171
"1051_0","WHP0057","WHP0057_2016_8_1",1051,0,1,0.00830564784053156,0.337209302325581,0.274086378737542,0.358803986710963,0.0116279069767442,0.00166112956810631,0.00830564784053156,0.00498338870431894,0.079734219269103,0.395348837209302,0,0.147840531561462,0.0166112956810631,0.556478405315615,0.0431893687707641,0.00332225913621262,0,0,0.00664451827242525,0.00498338870431894,0.473421926910299,0.0199335548172757,0.152823920265781,0.308970099667774,0.124584717607973,0,0,0.00664451827242525,0.573089700996678,0.0548172757475083,0.00166112956810631,0.00166112956810631,0.0664451827242525,0.378737541528239,0.127906976744186,0.390365448504983,0.149501661129568,0.68936877076412,0.998338870431894,0,0.00332225913621262,0.995016611295681,0.0299003322259136,0.0847176079734219,0.322259136212625,0.506644518272425,0.0564784053156146,0.259136212624585,0.528239202657807,0.131229235880399,0.0664451827242525,0,0.0996677740863787,0.104651162790698,0.0564784053156146,0.1578073089701,0.367109634551495,0.235880398671096,0.244186046511628,0.0299003322259136,0
"1052_0","WHP0058","WHP0058_2016_8_2",1052,0,1,0.0127388535031847,0.261146496815287,0.331210191082803,0.286624203821656,0.0382165605095541,0.0127388535031847,0.0286624203821656,0.00636942675159236,0.130573248407643,0.28343949044586,0.00955414012738854,0.14968152866242,0.0764331210191083,0.442675159235669,0.0668789808917197,0.035031847133758,0.00318471337579618,0.0222929936305733,0.0191082802547771,0.00636942675159236,0.359872611464968,0.0318471337579618,0.238853503184713,0.207006369426752,0.143312101910828,0.0127388535031847,0,0.0191082802547771,0.560509554140127,0.0796178343949045,0,0.0254777070063694,0.0796178343949045,0.292993630573248,0.184713375796178,0.305732484076433,0.197452229299363,0.480891719745223,0.996815286624204,0,0.00318471337579618,0.993630573248408,0.0573248407643312,0.0828025477707006,0.296178343949045,0.455414012738854,0.10828025477707,0.305732484076433,0.452229299363057,0.143312101910828,0.00955414012738854,0,0.105095541401274,0.124203821656051,0.114649681528662,0.111464968152866,0.238853503184713,0.232484076433121,0.334394904458599,0.0573248407643312,0
"1096_0","WB0490","WB0490_2017_7_17",1096,0,1,0,0.0480928689883914,0.524046434494196,0.230514096185738,0.127694859038143,0.0066334991708126,0,0,0.0729684908789386,0.164179104477612,0.087893864013267,0.537313432835821,0,0.686567164179104,0.0928689883913764,0.104477611940299,0.0066334991708126,0.107794361525705,0.021558872305141,0.0066334991708126,0.621890547263682,0.00829187396351575,0.512437810945274,0.213930348258706,0.0232172470978441,0.0398009950248756,0,0.0066334991708126,0.7893864013267,0.0729684908789386,0,0.114427860696517,0.102819237147595,0.613598673300166,0.490878938640133,0.225538971807629,0.490878938640133,0.386401326699834,1,0,0,1,0.054726368159204,0.0066334991708126,0.626865671641791,0.180762852404643,0.131011608623549,0.641791044776119,0.203980099502488,0.0315091210613599,0.0530679933665008,0,0.487562189054726,0.492537313432836,0.122719734660033,0.144278606965174,0.0613598673300166,0.500829187396352,0.276948590381426,0.054726368159204,0
"1096_1","WB0490","WB0490_2017_7_17_Rep",1096,1,1,0,0.0263591433278418,0.604612850082372,0.210873146622735,0.108731466227348,0.014827018121911,0,0,0.0757825370675453,0.163097199341021,0.0658978583196046,0.598023064250412,0.00329489291598023,0.761120263591433,0.0873146622734761,0.0889621087314662,0.00329489291598023,0.0922570016474465,0.0181219110378913,0.00329489291598023,0.726523887973641,0.0115321252059308,0.609555189456343,0.214168039538715,0.00823723228995058,0.0345963756177924,0,0.0115321252059308,0.840197693574959,0.070840197693575,0,0.103789126853377,0.0593080724876442,0.724876441515651,0.588138385502471,0.166392092257002,0.588138385502471,0.313014827018122,1,0,0,1,0.0197693574958814,0.00164744645799012,0.724876441515651,0.116968698517298,0.13673805601318,0.757825370675453,0.125205930807249,0.0345963756177924,0.028006589785832,0,0.586490939044481,0.586490939044481,0.14003294892916,0.0889621087314662,0.0362438220757825,0.588138385502471,0.237232289950577,0.0197693574958814,0
"1097_0","WB0492","WB0492_2017_7_18",1097,0,1,0.00332778702163062,0.0366056572379368,0.26955074875208,0.613976705490849,0.118136439267887,0.00499168053244592,0.0798668885191348,0.00499168053244592,0.144758735440932,0.397670549084859,0.0282861896838602,0.249584026622296,0.0133111480865225,0.590682196339434,0.234608985024958,0.0133111480865225,0.0183028286189684,0.0316139767054908,0.0266222961730449,0.00332778702163062,0.372712146422629,0.131447587354409,0.359400998336107,0.227953410981697,0.184692179700499,0.0249584026622296,0,0.0815307820299501,0.675540765391015,0.0316139767054908,0,0.0332778702163062,0.331114808652246,0.46089850249584,0.26955074875208,0.0848585690515807,0.189683860232945,0.387687188019967,1,0,0,1,0.0183028286189684,0.00499168053244592,0.252911813643927,0.422628951747088,0.301164725457571,0.219633943427621,0.381031613976705,0.0915141430948419,0.201331114808652,0,0.158069883527454,0.1630615640599,0.266222961730449,0.339434276206323,0.128119800332779,0.1630615640599,0.658901830282862,0.0183028286189684,0
"1098_0","WB0443","WB0443_2017_7_19",1098,0,1,0,0.0216666666666667,0.81,0.135,0.02,0.00166666666666667,0.00166666666666667,0.02,0.0133333333333333,0.111666666666667,0.02,0.8,0.00166666666666667,0.885,0.07,0.0183333333333333,0.005,0.02,0.0183333333333333,0.00166666666666667,0.846666666666667,0.02,0.806666666666667,0.0733333333333333,0.0466666666666667,0.0183333333333333,0,0.00333333333333333,0.93,0.015,0.00333333333333333,0.0216666666666667,0.0816666666666667,0.863333333333333,0.801666666666667,0.05,0.805,0.128333333333333,1,0,0,1,0.00666666666666667,0.03,0.855,0.0783333333333333,0.03,0.843333333333333,0.103333333333333,0.0116666666666667,0.035,0,0.778333333333333,0.781666666666667,0.015,0.08,0.01,0.791666666666667,0.12,0.00666666666666667,0
"1099_0","WB0491","WB0491_2017_7_20",1099,0,1,0.00664451827242525,0.116279069767442,0.421926910299003,0.317275747508306,0.129568106312292,0.0282392026578073,0.00166112956810631,0.0863787375415282,0.0132890365448505,0.322259136212625,0.109634551495017,0.284053156146179,0.00830564784053156,0.687707641196013,0.053156146179402,0.10797342192691,0.00332225913621262,0.109634551495017,0.0116279069767442,0,0.558139534883721,0.0946843853820598,0.378737541528239,0.390365448504983,0.0365448504983389,0.00332225913621262,0,0.0697674418604651,0.808970099667774,0.0149501661129568,0,0.134551495016611,0.0299003322259136,0.644518272425249,0.350498338870432,0.13953488372093,0.358803986710963,0.430232558139535,1,0,0,1,0.0747508305647841,0.0963455149501661,0.682724252491694,0.111295681063123,0.0348837209302326,0.686046511627907,0.249169435215947,0.0332225913621262,0.0182724252491694,0,0.264119601328904,0.274086378737542,0.0315614617940199,0.0431893687707641,0.0199335548172757,0.289036544850498,0.205980066445183,0.0747508305647841,0
"1100_0","SR0104","SR0104_2017_8_28",1100,0,1,0.066334991708126,0.174129353233831,0.321724709784411,0.157545605306799,0.0364842454394693,0.0530679933665008,0.0679933665008292,0.0613598673300166,0.0265339966832504,0.12106135986733,0.0265339966832504,0.265339966832504,0.0978441127694859,0.358208955223881,0.0945273631840796,0.0480928689883914,0.0132669983416252,0.0298507462686567,0.0497512437810945,0,0.187396351575456,0.0381426202321725,0.240464344941957,0.0414593698175788,0.140961857379768,0.0116086235489221,0,0.0779436152570481,0.552238805970149,0.0116086235489221,0,0.0729684908789386,0.167495854063018,0.237147595356551,0.21558872305141,0.109452736318408,0.26865671641791,0.247097844112769,0.980099502487562,0.0199004975124378,0,0.998341625207297,0.177446102819237,0.104477611940299,0.24212271973466,0.371475953565506,0.104477611940299,0.212271973466003,0.419568822553897,0.0812603648424544,0.00995024875621891,0,0.117744610281924,0.17910447761194,0.0961857379767828,0.101160862354892,0.180762852404643,0.245439469320066,0.247097844112769,0.175787728026534,0.00165837479270315
"1101_0","SR0107","SR0107_2017_8_29",1101,0,1,0.00980392156862745,0.165032679738562,0.416666666666667,0.272875816993464,0.0604575163398693,0.0130718954248366,0.0457516339869281,0.0065359477124183,0.0490196078431373,0.107843137254902,0.0571895424836601,0.450980392156863,0.0147058823529412,0.593137254901961,0.0637254901960784,0.0359477124183007,0.0522875816993464,0.0571895424836601,0.0326797385620915,0,0.326797385620915,0.0196078431372549,0.295751633986928,0.166666666666667,0.0784313725490196,0.00490196078431373,0,0.0163398692810458,0.753267973856209,0.00490196078431373,0,0.0702614379084967,0.263071895424837,0.40359477124183,0.326797385620915,0.0866013071895425,0.372549019607843,0.290849673202614,1,0,0.0457516339869281,0.954248366013072,0.11437908496732,0.0343137254901961,0.331699346405229,0.333333333333333,0.186274509803922,0.294117647058823,0.366013071895425,0.112745098039216,0.0130718954248366,0.00326797385620915,0.272875816993464,0.30718954248366,0.181372549019608,0.181372549019608,0.0261437908496732,0.315359477124183,0.418300653594771,0.11437908496732,0
"1102_0","SR0106","SR0106_2017_8_30",1102,0,1,0.0116279069767442,0.141196013289037,0.37375415282392,0.3421926910299,0.0415282392026578,0.0116279069767442,0.0398671096345515,0.0182724252491694,0.0813953488372093,0.0946843853820598,0.0332225913621262,0.347176079734219,0.00830564784053156,0.614617940199336,0.0365448504983389,0.0315614617940199,0.0182724252491694,0.0365448504983389,0.0116279069767442,0.00664451827242525,0.240863787375415,0.0132890365448505,0.192691029900332,0.214285714285714,0.0465116279069767,0.00332225913621262,0,0.0182724252491694,0.709302325581395,0.00166112956810631,0,0.0398671096345515,0.340531561461794,0.32890365448505,0.187707641196013,0.0614617940199336,0.210963455149502,0.377076411960133,0.993355481727575,0.00664451827242525,0.00166112956810631,0.998338870431894,0.147840531561462,0.0299003322259136,0.191029900332226,0.390365448504983,0.240863787375415,0.181063122923588,0.453488372093023,0.0847176079734219,0.0132890365448505,0.00332225913621262,0.149501661129568,0.169435215946844,0.240863787375415,0.186046511627907,0.114617940199336,0.177740863787375,0.453488372093023,0.144518272425249,0.00332225913621262
"1102_1","SR0106","SR0106_2017_8_30_Rep",1102,1,1,0.0283333333333333,0.181666666666667,0.406666666666667,0.31,0.0216666666666667,0.0166666666666667,0.0283333333333333,0.00666666666666667,0.09,0.06,0.0183333333333333,0.36,0.0183333333333333,0.576666666666667,0.06,0.0233333333333333,0.015,0.0183333333333333,0.0266666666666667,0,0.26,0.00666666666666667,0.206666666666667,0.241666666666667,0.0583333333333333,0,0,0.02,0.676666666666667,0,0,0.02,0.345,0.306666666666667,0.205,0.0333333333333333,0.26,0.316666666666667,1,0,0,1,0.111666666666667,0.0183333333333333,0.203333333333333,0.396666666666667,0.27,0.175,0.386666666666667,0.103333333333333,0.0366666666666667,0.00833333333333333,0.155,0.195,0.27,0.161666666666667,0.0966666666666667,0.191666666666667,0.435,0.111666666666667,0
"1103_0","sr0105","sr0105_2017_8_31",1103,0,1,0.05,0.191666666666667,0.388333333333333,0.345,0.015,0.02,0.0466666666666667,0.0233333333333333,0.0933333333333333,0.208333333333333,0.00333333333333333,0.343333333333333,0.0366666666666667,0.585,0.06,0.0133333333333333,0.00333333333333333,0.00333333333333333,0.0283333333333333,0,0.361666666666667,0.0166666666666667,0.2,0.0983333333333333,0.201666666666667,0.00166666666666667,0,0.025,0.686666666666667,0.00666666666666667,0,0.0166666666666667,0.265,0.265,0.155,0.18,0.19,0.465,0.981666666666667,0.0183333333333333,0,1,0.105,0.173333333333333,0.17,0.431666666666667,0.12,0.151666666666667,0.598333333333333,0.111666666666667,0.0133333333333333,0,0.111666666666667,0.148333333333333,0.118333333333333,0.228333333333333,0.0583333333333333,0.29,0.365,0.1,0.005
"1104_0","SR0108","SR0108_2017_8_31",1104,0,1,0.250830564784053,0.134551495016611,0.460132890365449,0.152823920265781,0,0.00332225913621262,0.0232558139534884,0.00664451827242525,0.0132890365448505,0.348837209302326,0,0.212624584717608,0.00830564784053156,0.523255813953488,0.0382059800664452,0.00664451827242525,0,0,0.0348837209302326,0,0.428571428571429,0.00166112956810631,0.146179401993355,0.0116279069767442,0.332225913621262,0,0,0.0116279069767442,0.57641196013289,0.00166112956810631,0,0,0.0996677740863787,0.17109634551495,0.132890365448505,0.330564784053156,0.147840531561462,0.456810631229236,0.996677740863787,0.00332225913621262,0.00996677740863787,0.990033222591362,0.0564784053156146,0.294019933554817,0.184385382059801,0.456810631229236,0.00830564784053156,0.136212624584718,0.519933554817276,0.317275747508306,0.0149501661129568,0.00332225913621262,0.12624584717608,0.17109634551495,0.00830564784053156,0.0730897009966777,0.357142857142857,0.456810631229236,0.0946843853820598,0.053156146179402,0.00332225913621262
"1105_0","SRI8","SRI8_2017_9_7",1105,0,1,0.0183028286189684,0.0715474209650582,0.415973377703827,0.249584026622296,0.0415973377703827,0.00831946755407654,0.0116472545757072,0.0532445923460899,0.0748752079866889,0.0898502495840266,0.0183028286189684,0.487520798668885,0.207986688851913,0.590682196339434,0.0665557404326123,0.0515806988352745,0,0.0232945091514143,0.0299500831946755,0.00166389351081531,0.381031613976705,0.0565723793677205,0.35108153078203,0.101497504159734,0.0981697171381032,0.0166389351081531,0,0.0332778702163062,0.888519134775374,0.00831946755407654,0,0.0282861896838602,0.174708818635607,0.43261231281198,0.317803660565724,0.0782029950083195,0.35108153078203,0.336106489184692,0.980033277870216,0.0199667221297837,0,1,0.0665557404326123,0.0732113144758735,0.347753743760399,0.226289517470882,0.286189683860233,0.311148086522463,0.37936772046589,0.0499168053244592,0.0366056572379368,0,0.277870216306156,0.317803660565724,0.279534109816972,0.153078202995008,0.0166389351081531,0.361064891846922,0.472545757071547,0.0532445923460899,0.0133111480865225
"1106_0","WB0302","WB0302_2017_11_6",1106,0,1,0.04,0.005,0.118333333333333,0.665,0.165,0.00666666666666667,0,0.00833333333333333,0.178333333333333,0.308333333333333,0.155,0.178333333333333,0.0266666666666667,0.315,0.276666666666667,0.226666666666667,0.00166666666666667,0.151666666666667,0.25,0.00333333333333333,0.225,0.00166666666666667,0.0533333333333333,0.34,0.345,0.00666666666666667,0.00333333333333333,0.0233333333333333,0.808333333333333,0.0216666666666667,0,0.151666666666667,0.156666666666667,0.236666666666667,0.0283333333333333,0.191666666666667,0.0283333333333333,0.723333333333333,0.928333333333333,0.07,0,0.998333333333333,0.0733333333333333,0.00666666666666667,0.503333333333333,0.213333333333333,0.201666666666667,0.298333333333333,0.595,0.0283333333333333,0.0716666666666667,0,0.0266666666666667,0.316666666666667,0.19,0.105,0.0133333333333333,0.321666666666667,0.428333333333333,0.00333333333333333,0.07
"1107_0","WB0311","WB0311_2017_11_6",1107,0,1,0,0.0415973377703827,0.0848585690515807,0.417637271214642,0.465890183028286,0,0.00665557404326123,0.021630615640599,0.184692179700499,0.489184692179701,0.176372712146423,0.0615640599001664,0,0.386023294509151,0.366056572379368,0.196339434276206,0,0.179700499168053,0.0232945091514143,0,0.289517470881864,0.0449251247920133,0.0599001663893511,0.424292845257904,0.119800332778702,0.0349417637271215,0,0.00665557404326123,0.59234608985025,0.281198003327787,0,0.194675540765391,0.148086522462562,0.284525790349418,0.0532445923460899,0.525790349417637,0.0465890183028286,0.825291181364393,0.998336106489185,0.00166389351081531,0,1,0.0299500831946755,0.0698835274542429,0.259567387687188,0.164725457570715,0.475873544093178,0.519134775374376,0.369384359400998,0.0133111480865225,0.0881863560732113,0,0.00831946755407654,0.0149750415973378,0.459234608985025,0.154742096505824,0.0399334442595674,0.0482529118136439,0.667221297836938,0.0282861896838602,0.00166389351081531
"1108_0","WB0307","WB0307_2017_11_7",1108,0,1,0.00664451827242525,0.101328903654485,0.0664451827242525,0.745847176079734,0.0647840531561462,0,0.00664451827242525,0.0132890365448505,0.23421926910299,0.504983388704319,0.0332225913621262,0.0631229235880399,0,0.375415282392027,0.446843853820598,0.0481727574750831,0,0.0332225913621262,0.0747508305647841,0,0.31063122923588,0.0166112956810631,0.0315614617940199,0.32890365448505,0.387043189368771,0.0448504983388704,0.00166112956810631,0.00664451827242525,0.476744186046512,0.0813953488372093,0,0.0398671096345515,0.466777408637874,0.320598006644518,0.0282392026578073,0.132890365448505,0.0249169435215947,0.473421926910299,0.995016611295681,0.00498338870431894,0,1,0.117940199335548,0.0332225913621262,0.0946843853820598,0.445182724252492,0.308970099667774,0.0730897009966777,0.493355481727575,0.0514950166112957,0.375415282392027,0,0.00498338870431894,0.0282392026578073,0.259136212624585,0.470099667774086,0.0249169435215947,0.0481727574750831,0.770764119601329,0.112956810631229,0.00498338870431894
"1109_0","MRW4","MRW4_2017_9_18",1109,0,1,0.0459016393442623,0.0360655737704918,0.875409836065574,0.00819672131147541,0.00327868852459016,0.00327868852459016,0.00655737704918033,0.0163934426229508,0.0262295081967213,0.0147540983606557,0,0.826229508196721,0.0114754098360656,0.875409836065574,0.00327868852459016,0,0,0,0,0,0.837704918032787,0.0114754098360656,0.850819672131148,0.0295081967213115,0.00819672131147541,0,0,0.00327868852459016,0.886885245901639,0,0,0.00163934426229508,0.0147540983606557,0.859016393442623,0.883606557377049,0.00655737704918033,0.849180327868852,0.0114754098360656,0.981967213114754,0.0180327868852459,0,1,0.0442622950819672,0.0147540983606557,0.881967213114754,0.0573770491803279,0.00163934426229508,0.875409836065574,0.060655737704918,0.0213114754098361,0.0114754098360656,0,0.865573770491803,0.865573770491803,0.00163934426229508,0.00655737704918033,0.0311475409836066,0.870491803278688,0.0311475409836066,0.0442622950819672,0
"1110_0","WB0452","WB0452_2017_9_19",1110,0,1,0.155629139072848,0.0811258278145695,0.566225165562914,0.0711920529801325,0.021523178807947,0.00993377483443709,0.00662251655629139,0.0115894039735099,0.33112582781457,0.0612582781456954,0.00165562913907285,0.372516556291391,0.0645695364238411,0.653973509933775,0.0695364238410596,0.0281456953642384,0,0.00165562913907285,0.0182119205298013,0.0165562913907285,0.312913907284768,0.124172185430464,0.658940397350993,0.0480132450331126,0.0596026490066225,0.0182119205298013,0,0.0248344370860927,0.778145695364238,0.0612582781456954,0.00165562913907285,0.0033112582781457,0.0612582781456954,0.367549668874172,0.334437086092715,0.0529801324503311,0.365894039735099,0.105960264900662,0.986754966887417,0.0115894039735099,0.0033112582781457,0.991721854304636,0.41887417218543,0.0149006622516556,0.374172185430464,0.112582781456954,0.0794701986754967,0.720198675496689,0.135761589403974,0.0397350993377483,0.0033112582781457,0,0.30794701986755,0.359271523178808,0.0612582781456954,0.0298013245033113,0.0033112582781457,0.360927152317881,0.153973509933775,0.415562913907285,0.0033112582781457
"1111_0","MRW50","MRW50_2017_9_19",1111,0,1,0.0533333333333333,0.141666666666667,0.666666666666667,0.0966666666666667,0.00666666666666667,0.0116666666666667,0.0266666666666667,0.0733333333333333,0.0866666666666667,0.285,0.00166666666666667,0.316666666666667,0.0316666666666667,0.678333333333333,0.0683333333333333,0.0116666666666667,0,0.00166666666666667,0.0466666666666667,0.005,0.515,0.025,0.378333333333333,0.118333333333333,0.26,0.00333333333333333,0,0.0216666666666667,0.756666666666667,0.0216666666666667,0,0.005,0.13,0.385,0.328333333333333,0.211666666666667,0.331666666666667,0.265,0.96,0.04,0,1,0.133333333333333,0.225,0.413333333333333,0.116666666666667,0.111666666666667,0.473333333333333,0.383333333333333,0.0133333333333333,0.00666666666666667,0,0.346666666666667,0.378333333333333,0.11,0.0233333333333333,0.0233333333333333,0.571666666666667,0.185,0.131666666666667,0.00166666666666667
"1112_0","WB0494","WB0494_2017_9_25",1112,0,1,0.165016501650165,0.16006600660066,0.424092409240924,0.202970297029703,0.037953795379538,0.00165016501650165,0.0264026402640264,0.0214521452145215,0.0594059405940594,0.262376237623762,0.0132013201320132,0.316831683168317,0.0280528052805281,0.547854785478548,0.0825082508250825,0.0247524752475248,0,0.0165016501650165,0.0297029702970297,0,0.382838283828383,0.0363036303630363,0.306930693069307,0.148514851485149,0.141914191419142,0.0066006600660066,0,0.0363036303630363,0.615511551155115,0.066006600660066,0,0.0165016501650165,0.123762376237624,0.333333333333333,0.250825082508251,0.13036303630363,0.268976897689769,0.301980198019802,0.993399339933993,0.0066006600660066,0.0214521452145215,0.978547854785479,0.0825082508250825,0.217821782178218,0.353135313531353,0.277227722772277,0.0693069306930693,0.485148514851485,0.333333333333333,0.0676567656765677,0.0247524752475248,0,0.206270627062706,0.235973597359736,0.066006600660066,0.108910891089109,0.037953795379538,0.364686468646865,0.245874587458746,0.0825082508250825,0
"1113_0","WB0453","WB0453_2017_9_20",1113,0,1,0.0132890365448505,0.37375415282392,0.418604651162791,0.179401993355482,0.00664451827242525,0.00166112956810631,0.00830564784053156,0.0282392026578073,0.0299003322259136,0.518272425249169,0.00664451827242525,0.0132890365448505,0.00498338870431894,0.428571428571429,0.162790697674419,0.00332225913621262,0.00332225913621262,0.00664451827242525,0.156146179401993,0,0.372093023255814,0.0348837209302326,0.0647840531561462,0.0315614617940199,0.501661129568106,0,0,0.0132890365448505,0.604651162790698,0,0,0.00664451827242525,0.164451827242525,0.0697674418604651,0.0514950166112957,0.357142857142857,0.0481727574750831,0.368770764119601,0.993355481727575,0.00664451827242525,0,1,0.358803986710963,0.370431893687708,0.0348837209302326,0.0747508305647841,0.161129568106312,0.0465116279069767,0.888704318936877,0.0199335548172757,0.00166112956810631,0,0.00664451827242525,0.0132890365448505,0.161129568106312,0.00996677740863787,0.0215946843853821,0.355481727574751,0.212624584717608,0.357142857142857,0.00166112956810631
"1114_0","WB26","WB26_2017_9_26",1114,0,1,0.0133333333333333,0.331666666666667,0.453333333333333,0.165,0.015,0.0166666666666667,0.00833333333333333,0.0133333333333333,0.0583333333333333,0.541666666666667,0.015,0.09,0.015,0.586666666666667,0.128333333333333,0.005,0.0116666666666667,0.015,0.095,0.00166666666666667,0.44,0.015,0.111666666666667,0.243333333333333,0.328333333333333,0,0,0.0183333333333333,0.626666666666667,0.115,0,0.0183333333333333,0.163333333333333,0.218333333333333,0.106666666666667,0.255,0.19,0.425,0.993333333333333,0.00666666666666667,0.0983333333333333,0.901666666666667,0.205,0.238333333333333,0.196666666666667,0.228333333333333,0.131666666666667,0.0983333333333333,0.761666666666667,0.111666666666667,0.015,0,0.0683333333333333,0.0683333333333333,0.135,0.0533333333333333,0.0516666666666667,0.406666666666667,0.308333333333333,0.203333333333333,0.00166666666666667
"1114_1","WB26","WB26_2017_9_26_Rep",1114,1,1,0.0133111480865225,0.3261231281198,0.487520798668885,0.161397670549085,0.00332778702163062,0,0.00499168053244592,0.00499168053244592,0.0515806988352745,0.643926788685524,0.00166389351081531,0.0732113144758735,0,0.672212978369384,0.0948419301164725,0.00665557404326123,0,0.00499168053244592,0.0732113144758735,0,0.507487520798669,0.00831946755407654,0.0798668885191348,0.392678868552413,0.276206322795341,0.00332778702163062,0.00166389351081531,0.00332778702163062,0.572379367720466,0.211314475873544,0,0.00499168053244592,0.10648918469218,0.276206322795341,0.0931780366056572,0.202995008319468,0.221297836938436,0.467554076539101,0.995008319467554,0.00166389351081531,0.143094841930116,0.853577371048253,0.19134775374376,0.19134775374376,0.282861896838602,0.227953410981697,0.10648918469218,0.0732113144758735,0.728785357737105,0.176372712146423,0.021630615640599,0,0.064891846921797,0.064891846921797,0.10981697171381,0.0399334442595674,0.0515806988352745,0.454242928452579,0.29783693843594,0.189683860232945,0.00166389351081531
"1115_0","MRW0212","MRW0212_2017_8_23",1115,0,1,0.0883333333333333,0.075,0.79,0.0183333333333333,0.00333333333333333,0.075,0.05,0.00666666666666667,0.00833333333333333,0.00333333333333333,0,0.708333333333333,0.0966666666666667,0.73,0.0133333333333333,0.00333333333333333,0,0.00333333333333333,0,0,0.68,0.00333333333333333,0.796666666666667,0.0166666666666667,0.00333333333333333,0.00333333333333333,0,0.08,0.846666666666667,0.00166666666666667,0,0.00333333333333333,0.05,0.765,0.756666666666667,0.0133333333333333,0.763333333333333,0.0233333333333333,0.92,0.08,0,0.961666666666667,0.126666666666667,0.0133333333333333,0.758333333333333,0.09,0.0116666666666667,0.805,0.0916666666666667,0.0883333333333333,0,0,0.683333333333333,0.753333333333333,0.0116666666666667,0.0183333333333333,0.0466666666666667,0.75,0.05,0.0633333333333333,0.0633333333333333
